,title,url,date,query,keyword,summary
142,Can't Force Parents For Fees During Lockdown: Noida Administration To Schools,https://www.ndtv.com/education/coronavirus-updates-cant-force-parents-for-fees-during-covid-19-lockdown-noida-administration-tells--2207245,2020-03-23,corona,"['schools', 'violation', 'pandemic', 'term', 'fees', 'parents', 'jail', 'order', 'noida', 'cant', 'lockdown', 'force', 'administration']","Can't force parents for fees during lockdown: Noida administration to schoolsNo educational institution across Noida and Greater Noida can force parents of any student for fees during the COVID-19 lockdown or bar pupils from attending online classes, an official order here stated.
In such a situation, all educational institutions in Gautam Buddh Nagar are directed not to force parents of any student for fees during the lockdown period, nor bar students from online classes, Mr Suhas stated.
Any violation of the order will invite legal action under provisions of the National Disaster Management Act, 2005 which includes a one-year jail term or fine or both.
And if there is any loss of life or property during the violation, the jail term can extend up to two years, the order stated.
Read: COVID 19 Pandemic: Don't Pressure Parents For Fee, Lucknow Schools ToldAll schools and colleges across the district were shut down in March like other public places amid an outbreak of coronavirus."
143,"COVID 19 Pandemic: Don't Pressure Parents For Fee, Lucknow Schools Told",https://www.ndtv.com/education/covid-19-pandemic-dont-pressure-parents-for-fee-lucknow-schools-told-2207242,2020-03-23,corona,"['schools', 'pressure', 'fee', 'pandemic', 'deposit', 'students', 'covid', 'district', 'lucknow', 'parents', '19', 'told', 'education', 'emergency', 'dont']","COVID 19 pandemic: Don't pressure parents for fee, Lucknow schools toldThe Lucknow district administration has directed all educational institutes in the district not to exert pressure on parents to deposit advance fee of their children.
In an order issued here on Sunday, District Magistrate Abhishek Prakash said, ""In the duration of emergency following the outbreak of COVID-19, parents should not be pressured to deposit fee and no students should be deprived of online classes.
Once the emergency ends, quarterly fee can be adjusted and parents be informed about it, he said.
The Lucknow DM also said that action will be initiated against those who violated this order.
38.91 Crore To PM CARES FundClick here for more Education News"
144,IIT Roorkee Develops Surveillance System To Tackle COVID-19,https://www.ndtv.com/education/iit-roorkee-develops-surveillance-system-to-tackle-covid-19-2207134,2020-03-23,corona,"['alert', 'roorkee', 'tackle', 'location', 'develops', 'surveillance', 'tracking', 'received', 'efforts', 'covid19', 'system', 'iit', 'device']","IIT Roorkee Develops Surveillance System To Tackle COVID-19In an endeavour to augment government efforts for surveillance of COVID-19 affected people, Dr. Kamal Jain, Professor, Department of Civil Engineering, IIT Roorkee, has developed a unique tracking mobile application which is endowed with state of- the art features.
""The tracking system allows for state-of-the-art surveillance during COVID-19.
This is our small step to supplement government efforts in these testing times,"" said Prof Jain, Department of Civil Engineering, IIT Roorkee.
The surveillance system is a plug and play device and allows tracking with an accuracy of +/- 5 meters through notifications at 2, 10 or 20 seconds.
This system will greatly help in tracking and surveillance of COVID 19 suspects,"" said Prof Ajit K Chaturvedi, Director, IIT Roorkee."
145,Coronavirus Pandemic: Volkswagen Uses 3D Printer To Make Face Shields - carandbike,https://www.carandbike.com/news/coronavirus-pandemic-volkswagen-uses-3d-printer-to-make-face-shields-2206981,2020-03-22,corona,"['printer', 'group', 'pandemic', 'uses', '3d', 'volkswagen', 'face', 'working', 'coronavirus', 'airbus', 'printing', 'shields', 'holders', 'supplies', 'medical']","In response to the corona crisis, the Volkswagen Group has started to produce face shield holders by 3D printing.
This is part of a joint transnational initiative with Airbus and the 3D printing network 'Mobility goes Additive', which includes about 250 companies.
Production is in progress not only at the large 3D printing centers in Wolfsburg and Ingolstadt, but also at other plants of Audi, Bentley, Bugatti, MAN Truck & Bus, Porsche, Volkswagen Passenger Cars, Volkswagen Group Components and Volkswagen Motorsport.
To date, Volkswagen has already donated several hundred thousand medical face masks for the public health system in Germany.
The Volkswagen Group has also decided to donate additional medical supplies such as face masks and protective clothing for medical centres and hospitals with a total value of about 40 million Euros."
146,"Coronavirus Mumbai, India: Mumbai's Wockhardt Hospital Cordoned Off As 26 Nurses, 3 Doctors Test COVID-19 +ve",https://www.ndtv.com/india-news/mumbais-wockhardt-hospital-declared-containment-zone-after-26-nurses-three-doctors-test-positive-for-2206851,2020-03-23,corona,"['cordoned', 'doctors', 'tested', 'mumbai', 'coronavirus', 'containment', 'test', 've', 'hospital', 'reported', 'covid19', 'cases', 'nurses', 'wockhardt', '26', 'patients']","Coronavirus Mumbai Cases: Entry and exit to Wockhardt Hospital has been temporarily banned.
A probe has also been ordered to investigate the unprecedented spike in the number of cases and rapid spread of COVID-19 at the Wockhardt Hospital, officials said.
In a statement, Wockhardt Hospital said, ""The hospital adheres to the highest global standards of infection and quality control.
More than 270 patients and nurses are being tested at Wockhardt Hospital in Mumbai.
The state, which has the highest number of COVID-19 patients in the country, has recorded 45 deaths so far linked to COVID-19 and 30 of these deaths have been registered from Mumbai."
147,"Coronavirus Cases Mumbai, Dharavi:  One Man's Fight To Prevent Coronavirus Raging Through Dharavi",https://www.ndtv.com/mumbai-news/coronavirus-india-lockdown-mumbai-races-to-keep-coronavirus-from-taking-root-in-crowded-dharavi-2206710,2020-03-22,corona,"['public', 'tested', 'say', 'dharavi', 'slum', 'residents', 'coronavirus', 'prevent', 'indias', 'fight', 'population', 'authorities', 'virus', 'raging', 'mans']","Mumbai Coronavirus Cases: Dharavi has a population of about 1 million, many of whom are migrant laborers.
Dighavkar, an assistant commissioner for the city's municipality, and his team in charge of the area surrounding Dharavi, turned to mobile phone providers to retrace the man's movements.
Shetty and authorities Bloomberg News interviewed say the residents of Dharavi are aware of the risks of Covid-19.
Authorities say they are providing food and water to affected residents.
A 48-year-old from the hutments has been hospitalized with Covid-19 as has a sweeper who works in Dharavi but stays elsewhere."
148,"कोरोना वायरसः महिंद्रा हर हफ्ते 50,000 लोगों को खिलाएगी खाना, खोला अपना किचन - carandbike",https://www.carandbike.com/hindi/coronavirus-mahindra-opens-its-kitchens-supplies-over-50000-meals-in-a-week-news-2206706,2020-03-22,corona,"['महदर', 'कचन', 'हर', 'करन', 'लग', 'कर', 'हफत', 'कपन', 'क', 'वयरस', 'खन', 'खलएग', 'लए', 'ह', 'न', 'स', 'खल', 'म', 'भ']","पहले वेंटिलेटर्स, फिर मास्क शील्ड और आर्थिक मदद के बाद अब कंपनी ने ज़रूरतमंदों के लिए अपना किचन भी खोल दिया है.
महिंद्रा एंड महिंद्रा के सीईओ और एमडी पवन गोयनका ने अपने सोशल मीडिया के ज़रिए जानकारी दी है कि कंपनी साप्ताहिक रूप से 50,000 लोगों को खाना खिलाएगी और हर हफ्ते राशन के 10,000 पैकेट वितरित किए जाएंगे.
यहां तक कि कंपनी ने मुंबई आधारित सेनेटरी नैपकिन बनाने वाले स्टार्ट-अप की पहल का जवाब दिया है जिसमें महिंद्रा की मशनों को 3-प्लाय मास्क बनाने के लिए मॉडिफाय करने की बात शामिल है.
ये काम करने के लिए महिंद्रा के इंजीनियर्स ने सिर्फ 4 दिन में मुंबई के कांदिवली प्लांट में एक लाइन तैयार कर दी है.
बता दें कि कोरोना के खिलाफ इस लड़ाई में महिंद्रा के साथ भारत में बहुत सी कंपनियां हर संभव प्रयास कर रही हैं."
149,Coronavirus Updates: Centre Considering Another Package To Minimise Lockdown Impact: Report,https://www.ndtv.com/india-news/coronavirus-updates-centre-considering-another-package-to-minimise-lockdown-impact-report-2206558,2020-03-22,corona,"['revive', 'centre', 'package', 'tackle', 'considering', 'announced', 'started', 'report', 'sitharaman', 'spread', 'senior', 'lockdown', 'minister', 'minimise', 'impact']","On March 25, PM Modi had announced 21 days lockdown to tackle coronavirus spread.
The focus is on issues that may come up after the lockdown is lifted on April 15, an official said.
On March 24, hours before Prime Minister Narendra Modi declared a countrywide lockdown, Finance Minister Nirmala Sitharaman announced a slew of relief measures for taxpayers and businesses.
Two days later, Ms Sitharaman announced a Rs 1.7-lakh-crore relief package for those hit hardest.
An informal group of ministers, chaired by Defence Minister Rajnath Singh, is also looking into various aspects of the lockdown."
150,Coronavirus: Delhi Chief Minister Arvind Kejriwal Tells Parents Engage With Children During Lockdown,https://www.ndtv.com/delhi-news/coronavirus-delhi-chief-minister-arvind-kejriwal-tells-parents-engage-with-children-during-lockdown-2206259,2020-03-20,corona,"['programme', 'schools', 'spend', 'arvind', 'remaining', 'parents', 'opportunity', 'lockdown', 'children', 'chief', 'tells', 'engage', 'minister', 'kejriwal']","Parents and children must spend time together during lockdown: Arvind KejriwalDelhi Chief Minister Arvind Kejriwal on Saturday said that his government's programme ''Parenting in the time of Corona'' aims to convert this huge crisis of coronavirus into opportunity while remaining at home.
Speaking about the initiative, Mr Kejriwal said, ""Our aim is to convert this crisis into opportunity while staying at home.
Parents and children have got the opportunity to spend time with each other.
Mr Kejriwal said that earlier parents remained busy during their children's holidays, but now they have time to be with their children due to the countrywide lockdown.
The Delhi Chief Minister said, ""As many as 54 lakh students study in various schools in Delhi."
151,"Coronavirus Live Updates: Coronavirus Cases In India Cross 3,000, Death Count Rises To 75",https://www.ndtv.com/india-news/coronavirus-live-updates-over-400-new-coronavirus-cases-in-last-24-hours-2205903,2020-03-20,corona,"['cross', '75', '04', 'health', 'death', 'ist', 'india', 'positive', 'rises', 'covid19', 'lockdown', 'cases', '2020', 'coronavirus', 'minister', 'updates', 'count', 'live']","Coronavirus cases have crossed the 1 million-mark globally and nearly 60,000 have died.
Apr 04, 2020 20:20 (IST) Coronavirus News: Italian Physicist Write Book On Coronavirus While In QuarantineItalian physicist and novelist Paolo Giordano has written a book while in self-isolation.
Earlier on Friday, four novel coronavirus positive cases were confirmed from Kamrup (Metropolitan), Kamrup and Marigaon.
On Friday, the number of those infected by a coronavirus (COVID-19) in the New York state alone crossed 100,000 and the deaths touched 3,000.
On Friday, the number of those infected by a coronavirus (COVID-19) in the New York state alone crossed 100,000 and the deaths touched 3,000."
152,"Coronavirus MP Cases, Morena: Madhya Pradesh Man Who Threw A Feast For 1,500 Tests COVID-19 Positive",https://www.ndtv.com/india-news/coronavirus-madhya-pradesh-man-who-threw-funeral-feast-for-1-500-tests-covid-19-2205865,2020-03-19,corona,"['feast', 'tested', 'days', 'pradesh', 'threw', 'morena', 'positive', 'madhya', 'tests', 'organised', 'function', 'man', '1500', 'cases', 'coronavirus', 'took']","COVID-19 MP Cases, Morena: The colony where the function took place has been sealed.
A Dubai-returned man and 11 of his family members have tested coronavirus positive in Madhya Pradesh's Morena district, days after he organised a feast for 1,500 people in the honour of his dead mother.
The local authorities have sealed the entire colony where the function took place to prevent it from becoming a new COVID-19 hotspot in the state.
He and his wife were put in quarantine, and they tested positive on Thursday.
Out of them 10, including eight women, have tested positive for the virus."
153,Corona Beer Suspends Production Over Coronavirus Restrictions In Mexico,https://www.ndtv.com/world-news/corona-beer-suspends-production-over-coronavirus-restrictions-in-mexico-2205438,2020-03-19,corona,"['stop', 'brands', 'mexico', 'mexican', 'production', 'staff', 'beer', 'virus', 'corona', 'activities', 'restrictions', 'modelo', 'coronavirus', 'suspends']","Mexico's other beer producer -- could also stop activities, Reforma newspaper said.
(Representational)The Mexican brewer of Corona beer said Thursday it was suspending production because of the health emergency in the country over the COVID-19 pandemic.
On Wednesday, the northern state of Nuevo Leon, where Heineken's Mexican operations are based, said it would stop the production and distribution of beer, which led to panic buying.
Since the start of the virus crisis, Corona beer has been the punchline of jokes and memes, and an online rumour said sales in the US dropped by around 40 percent after the outbreak.
Mexico has so far registered over 1,500 confirmed cases of coronavirus and 50 deaths."
154,"Born During Lockdown, Raipur Twins Named 'Corona' And 'Covid'",https://www.ndtv.com/cities/born-during-lockdown-raipur-twins-named-corona-and-covid-2205372,2020-03-18,corona,"['verma', 'ms', 'names', 'covid', 'twins', 'raipur', 'corona', 'hospital', 'couple', 'born', 'lockdown', 'singh', 'named']","Chhattisgarh couple names their twins, born during lockdown, 'Corona' and 'Covid' (Representational)The COVID-19 pandemic caused by a new virus may have brought the world to its knees, but that has not deterred a couple in Chhattisgarh to name their newborn twins as 'Corona' and 'Covid'.
We have named them Covid (boy) and Corona (girl) for now,"" Preeti Verma, the 27-old mother of the newborns, told news agency Press Trust of India.
""When the hospital staff also started calling the babies as Corona and Covid, we finally decided to name them after the pandemic,"" she said.
As soon as Ms Verma reached the hospital with her husband, arrangements were made to perform a caesarean section on her as it was a complicated case, Ms Singh said.
The twins had become a centre of attraction in the hospital after the couple named them as Covid and Corona, Ms Singh said."
155,NDTV.com - Cities News | Latest News from Indian Cities,https://www.ndtv.com/cities,2020-03-18,corona,"['cities', 'taj', 'today', 'delhi', 'surging', 'providing', 'sir', 'responsibility', 'hotel', 'latest', 'indian', 'rooms', 'ram']","The 5-Star Taj Mansingh Hotel in Delhi will now be attached with Sir Ganga Ram Hospital to help the city deal with the surging coronavirus cases.
The Delhi government issued orders today under which the hotel will have the responsibility of providing rooms and food to the patients.
It will also be in charge of the housekeeping duties."
156,Coronavirus Helpline Launched on WhatsApp by Delhi Government to Provide Information Around COVID-19 | Technology News,https://gadgets.ndtv.com/apps/news/whatsapp-coronavirus-delhi-government-corona-helpline-chatbot-launch-covid-19-2205094,2020-03-18,corona,"['access', 'information', 'chatbot', 'users', 'helpline', 'delhi', 'launched', 'coronavirus', 'health', 'covid19', 'whatsapp', 'provide', 'citizens']","Delhi citizens have got their own helpline on WhatsApp to receive the latest information around COVID-19.
It can be used to receive details around the key signs and symptoms related to COVID-19 on WhatsApp.
Additionally, users can also access helpline numbers and government authorised facilities for screening and testing the deadly disease.
One of the prime functions of offering native helpline through WhatsApp is to eradicate the circulation of fake news and misinformation around COVID-19.
Several states in the country have also launched similar chatbot services to provide trustworthy information to citizens."
157,Twitter Got No Joy From Ram Gopal Varma's Unfunny April Fool's Coronavirus Joke,https://www.ndtv.com/entertainment/twitter-got-no-joy-from-ram-gopal-varmas-unfunny-april-fools-coronavirus-joke-2204897,2020-03-18,corona,"['varma', 'tested', 'unfunny', 'joke', 'varmas', 'gopal', 'fool', 'wrote', 'told', 'joy', 'tells', 'coronavirus', 'fools', 'twitter', 'ram']","Ram Gopal Varma at an event.
A few minutes later, the Sarkar director posted on his Twitter handle, ""Sorry to disappoint, but now he tells me it's an April Fool joke.
Another user wrote: ""Shame on Ram Gopal Varma.""
Read Ram Gopal Varma's tweets here:My doctor just told me that I tested positive with Corona — Ram Gopal Varma (@RGVzoomin) April 1, 2020Sorry to disappoint, but now he tells me it's a April Fool joke it's his fault and not mine — Ram Gopal Varma (@RGVzoomin) April 1, 2020Many Twitter users shared a similar school of thought.
""When country is in so much pain and ailments throughout and idiot like Ram Gopal Varma are celebrating April fool with such a sensitive topic,"" wrote a Twitter user."
158,"Indian-Origin Singaporean Jailed For Shouting ""Corona, Corona"", Spitting On Hotel Floor",https://www.ndtv.com/indians-abroad/indian-origin-singaporean-jailed-for-shouting-corona-corona-spitting-on-hotel-floor-2204887,2020-03-18,corona,"['spat', 'floor', 'spitting', 'related', 'jailed', 'singaporean', 'corona', 'shouting', 'singh', 'hotel', 'plate', 'vikram', 'months', 'restaurant', 'indianorigin']","An Indian-origin Singaporean was sentenced to two months' jail on Thursday for shouting ""corona, corona"" and spitting on a hotel floor at the Changi Airport, the first conviction of its kind in the country related to the coronavirus outbreak, according to a media report.
Still unhappy, Singh spat onto the floor two more times and yelled: ""Corona, corona.""
When a waitress told him that the restaurant was closed, he smashed the plate and spat onto the floor before leaving.
Hotel manager Vikram Om Prakash Kakroo later guided Singh back to the hotel from Terminal 3.
After that, he spat onto the floor twice and shouted: ""Corona, corona."""
159,NDTV.com - Indians Abroad,https://www.ndtv.com/indians-abroad,2020-03-18,corona,"['patel', 'real', 'shared', 'secretary', 'silenced', 'racial', 'indians', 'uk', 'racism', 'using', 'abroad', 'recently']","UK Home Secretary Priti Patel, who had recently shared her experience about facing racial abuse while growing up in Britan, has said that she will not be ""silenced"" by the Labour Party MPs.
The opposition has accused Ms Patel of using her Indian heritage to ""gaslight"" the ""very real racism"" faced by communities in Britain."
160,"Coronavirus Mumbai, Dharavi: Second COVID-19 Case In Mumbai's Dharavi In Less Than 24 Hours",https://www.ndtv.com/india-news/second-covid-19-case-in-mumbais-dharavi-in-less-than-24-hours-says-citys-civic-body-2204813,2020-03-18,corona,"['building', 'dharavi', '24', 'slum', 'residents', 'second', 'positive', 'virus', 'hours', 'covid19', 'man', 'mumbais', 'cases', 'case', 'coronavirus']","Coronavirus Mumbai, Dharavi: The risk of COVID-19 spreading fast is very high at Mumbai's Dharavi slumsHighlights Second case in less than 24 hours reported from Mumbai's DharaviMore than a million people live in DharaviTotal number of positive cases in Maharashtra is 335, 16 people deadA second coronavirus case has been reported from Mumbai's Dharavi, Asia's largest slum, in less than 24 hours, heightening worries of a rapid spread in the financial capital.
The 52-year-old man, a civic worker, lives in Worli but is posted in Dharavi.
Yesterday, a 56-year-old man who tested positive for the highly contagious virus died.
The man, who had a garment shop, lived in a building constructed under the Slum Rehabilitation Authority (SRA) scheme.
The total number of positive cases in Maharashtra is 335; 16 people are dead."
161,Coronavirus: Preparing For The Rise Of An Empathetic Consumer - carandbike,https://www.carandbike.com/news/life-in-the-time-of-covid-19-preparing-for-the-rise-of-an-empathetic-consumer-2204754,2020-03-18,corona,"['way', 'products', 'consumer', 'rise', 'consumers', 'mg', 'grow', 'india', 'empathetic', 'preparing', 'life', 'idea', 'going', 'coronavirus', 'world']","Our perspective about the world, its longevity, the way we perceive our surroundings, its relation with us, and how nothing lasts forever.
What is the psyche of consumers who live in the moment, wanting to overcome the fear that life may end anytime?
The opening of the global markets in the 1990s was one such event, bringing prosperity and interconnectivity across the world.
A newly emergent middle class took to the idea of travelling the world, going for fine dining, buying expensive cars.
The outbreak of COVID-19 is a once in a century disruption - a concept that the second World War had introduced."
162,Gorakhpur: 2 UP Families Name Their Newborn Children Corona And Lockdown,https://www.ndtv.com/india-news/gorakhpur-2-up-families-name-their-newborn-children-corona-and-lockdown-2204566,2020-03-17,corona,"['boy', 'save', 'tripathi', 'remind', 'baby', 'corona', 'covid19', 'families', 'born', 'lockdown', 'children', 'named', 'newborn']","The newborn boy was named Lockdown by his father while the girl's uncle named her CoronaAt a time when the world is virtually waging a war against COVID-19 and the country is under a 21-day lockdown, two families in Uttar Pradesh have named their babies ''Corona'' and ''Lockdown'' with a hope that they would remind people about taking precautions.
A baby girl born in Gorakhpur on the day of Janata Curfew has been named ''Corona'', while a boy born a week later in Deoria district of the state has been named ''Lockdown''.
It is necessary that we should all follow lockdown properly, and also wash hands frequently to be save ourselves from COVID-19.""
The father, Pawan, said, ""On Sunday evening, I rushed my wife to the PHC, where she delivered a handsome baby boy.
She was named ''Corona'' by her uncle."
163,CDMRP's Tele-Rehabilitation Programmes For Children With Special Needs During Covid-19 Pandemic,https://www.ndtv.com/education/cdmrps-tele-rehabilitation-programmes-for-children-with-special-needs-during-covid-19-pandemic-2204543,2020-03-16,corona,"['children', 'centre', 'pandemic', 'therapists', 'training', 'cdmrps', 'providing', 'needs', 'online', 'programmes', 'covid19', 'cdmrp', 'special', 'kerala', 'telerehabilitation', 'assistance', 'management']","The CDMRP is providing online assistance to children by providing adequate home training programs.
As the spread of coronavirus grows, children with developmental disabilities are facing different challenges at home including behavioral and other related issues.
These difficulties have become a major concern for the parents as children most cases could not attend the therapy sessions due to the Covid-19 lockdown imposed across the country.
The Centre is providing online assistance to children by providing adequate home training programs and parental education programs in the view of the lockdown.
Currently, the Centre has also made several in-clinic therapy and management activities online with the assistance of expert therapists of the CDMRP."
164,Coronavirus Cases In Delhi Rise To 152,https://www.ndtv.com/india-news/coronavirus-cases-in-delhi-rise-to-152-2204534,2020-03-16,corona,"['53', 'number', 'tested', 'cmo', 'rise', 'delhi', '152', 'positive', 'covid19', 'cases', 'coronavirus', 'took']","53 people who took part in the Tablighi event tested positive for coronavirus in DelhiThe number of novel coronavirus cases in Delhi climbed to 152 on Wednesday after 32 new infections were reported in the past 24 hours, the Chief Minister's Office said.
These 152 cases include 53 people who took part in a religious congregation in Delhi's Nizamuddin last month, it tweeted.
🏥 Delhi Health Bulletin - 1st April 2020 🏥New Positive Cases - 32Total Positive Cases - 152Foreign Travel Cases - 51Contacts History Cases - 29Markaz Masjid Cases - 53Under Investigation - 19Discharged/Migrated out - 06/01Death - 02#DelhiFightsCorona — CMO Delhi (@CMODelhi) April 1, 2020Six people have been discharged, two died, while one has migrated out of the country, the CMO tweeted.
Till Tuesday night, the number of COVID-19 cases in Delhi stood at 120, including two deaths.
At least three doctors of government hospitals have tested positive for COVID-19 infection, officials said."
165,"No Pending Exams For CBSE Class 10 Students, Main Papers For Northeast Delhi Students To Be Held",https://www.ndtv.com/education/cbse-class-10-board-2020-no-pending-exams-for-cbse-class-10-students-to-hold-main-papers-for-northea-2204520,2020-03-16,corona,"['secondary', 'pending', 'main', 'examinations', 'students', 'board', 'delhi', 'exams', 'northeast', 'class', 'held', 'conduct', 'papers', 'subjects', 'cbse']","No pending exams for CBSE class 10 students, to hold main papers for northeast Delhi students.
However, the Board will announce dates for north east Delhi students who missed their examinations due to the law and order situation in February last week.
Along with this, Board has also decided to not to conduct pending annual examinations for class 10 and class 12 students who are studying in CBSE-affiliated schools in foreign countries.
That time, only two class 10 examinations were left to be held; Information and Communication Technology and Computer Applications.
""The Board will conduct examinations for only main subjects that will be required for promotion and maybe crucial for admissions in higher educational institutions,"" CBSE said in a statement released on Wednesday."
166,Coronavirus WhatsApp Chatbot By Government Crosses 1.7 Crore Users in 10 Days of Launch | Technology News,https://gadgets.ndtv.com/apps/news/coronavirus-mygov-corona-helpdesk-chatbot-whatsapp-indian-government-total-users-haptik-2204458,2020-03-16,corona,"['crosses', 'helpdesk', 'chatbot', 'haptik', 'days', 'users', 'launch', 'coronavirus', 'corona', '17', 'crore', 'mygov', 'whatsapp', '25', 'vaish']","MyGov Corona Helpdesk, the official WhatsApp chatbot by the Central Government that was aimed to eradicate fake news and spread awareness about COVID-19, has crossed the milestone of 1.7 crore users in 10 days of its launch.
Initially, the MyGov Corona Helpdesk was launched in English, though the government expanded its scope by bringing support for Hindi.
The government also recently expanded coronavirus awareness initiatives by launching a MyGov Corona Newsdesk channel on Telegram and a dedicated Corona Helpdesk chatbot on Facebook.
It crossed the mark of initial one crore users and processed over 1.4 crore conversations from users across the country within the first week of its launch.
MyGov Corona Helpdesk chatbot addresses queries in both English and Hindi languagesUsers can begin with the MyGov Corona Helpdesk by simply saving the number - 9013151515 in their contact list and then send a message to the chatbot."
167,Coronavirus Apps: Every App the Central Government And States Have Deployed to Track COVID-19 | NDTV Gadgets 360,https://gadgets.ndtv.com/apps/features/central-state-governments-launch-coronavirus-mobile-app-list-2204286,2020-03-16,corona,"['information', 'users', 'apps', 'app', 'state', 'privacy', 'quarantine', 'google', 'covid19', 'play', 'states', 'central', 'available', 'track', 'coronavirus', 'deployed']","However, with the development of several coronavirus-related apps, critics across social media platforms have raised concerns over users' privacy.
Test Yourself Goa is available on Google Play StoreCurrently, the app is available on Google Play.
@CMofKarnataka — Internet Freedom Foundation (IFF) (@internetfreedom) March 30, 2020To use the app, users again need to register with their state-registered mobile number.
COVA Punjab app is available on both Apple and Google app storeAdditionally, the app provides real-time information on the novel coronavirus cases in India.
Other features on the app include self-diagnosis information, coronavirus awareness, travelling instructions, information on hospitals in Punjab, FAQs, and call support."
168,IISc Team Building Indigenous Ventilator Prototype For COVID-19 Patients,https://www.ndtv.com/education/iisc-bangalore-team-building-indigenous-ventilator-prototype-for-covid-19-patients-2204271,2020-03-15,corona,"['team', 'oxygen', 'ventilators', 'ventilator', 'shortage', 'indigenous', 'prototype', 'statement', 'covid19', 'iisc', 'building', 'patients']","IISc team building indigenous ventilator prototype for COVID-19 patientsTo address the shortage of ventilators in the country, a team of engineers at the Indian Institute of Science (IISc) Bangalore is currently building a prototype of an electro-mechanical ventilator from scratch, using only components found or made in India, based on guidelines issued by the UK Medicines and Healthcare products Regulatory Agency.
It is expected to be ready within the next couple of weeks, a statement from the Institute said.
""A ventilator can be a life-saver for patients whose lungs are damaged by the COVID-19 infection.
But India, like all countries grappling with this pandemic, is likely to face a large shortage of ventilators.
Patients with severe COVID-19 infection have inflamed or damaged lungs that struggle to receive sufficient oxygen."
169,कोरोना लॉकडाउनः विपरीत परिस्थिति में MG ने बिक्री में दर्ज की 10.32% बढ़ोतरी - carandbike,https://www.carandbike.com/hindi/mg-motor-india-sells-1518-units-sales-up-by-above-10-per-cent-over-february-2020-news-2204090,2020-03-14,corona,"['करन', 'क', 'online', 'बढ़तर', 'months', 'दरज', 'buy', 'लकडउन', 'planning', 'न', 'purchase', 'lockdown', 'परसथत', 'budget', 'vehicle', 'वपरत', 'बकर', 'ends', 'car', 'म']","In the present Covid-19 situation, are you planning to buy a personal vehicle, considering the need for a private vehicle?
Within 1 month after the lockdown ends Within 3 months after the lockdown ends Within 6 months after the lockdown ends After 6 months of the lockdown endsWhich of the following best describes the new vehicle you plan to purchase?
My budget has reduced My budget remains same My budget has increasedWith many car brands offering option to purchase online, are you willing to avail the option?
My budget has reduced My budget remains same My budget has increasedWith many car brands offering option to purchase online, are you willing to avail the option?
Within 1 month after the lockdown ends Within 3 months after the lockdown ends Within 6 months after the lockdown ends After 6 months of the lockdown ends"
170,"Coronavirus UP, Gorakhpur: UP's 1st Coronavirus Death: It Turns Out Many At 2 Hospitals Were Exposed",https://www.ndtv.com/india-news/coronavirus-deaths-india-ups-1st-covid-19-death-25-year-old-hid-travel-may-have-infected-others-2204036,2020-03-14,corona,"['admitted', '1st', 'ups', 'relatives', 'exposed', 'general', 'death', 'turns', 'hospital', 'uttar', 'man', 'ward', 'travel', 'coronavirus', 'basti', 'hospitals']","Doctors at the hospital said the man had been brought by relatives on March 28 and complained of breathing problems.
So he was diagnosed at the OPD (outpatient department) and admitted to general ward,"" Dr OP Singh, hospital-in-charge, told reporters.
""If he or his relatives had said, even once, that he had returned from Mumbai, we would have immediately sent him to the coronavirus ward,"" he added.
On Sunday the man was shifted from the hospital in Basti to a high-profile super specialty medical facility in Gorakhpur.
However, here too he was admitted to the general ward and not the one reserved for COVID-19 patients."
171,IP University Commits Employees' One-Day Salary To PM-CARES Fund,https://www.ndtv.com/education/coronavirus-ip-university-commits-employees-one-day-salary-to-pm-cares-fund-2203876,2020-03-14,corona,"['relief', 'commits', 'fund', 'employees', 'cares', 'university', 'ministers', 'donate', 'pmcares', 'ip', 'oneday', 'minister', 'prime', 'salary']","Coronavirus: IP University commits employees' one-day salary to PM-CARES FundThe Guru Gobind Singh Indraprastha University (also known as IP University) had collected Rs 11 lakh as part of the one-day salary of its employees and will be donating it to the PM Cares Fund, Press Trust of India quoted the varsity as saying.
""All employees of the University are hereby informed that this donation is of voluntary nature and as a goodwill gesture to assist the Govt.
On Saturday, PM Modi had announced setting up of the Prime Minister's Citizen Assistance and Relief in Emergency Situations Fund (PM-CARES) for the purpose.
Read also:IGNOU To Contribute One Day's Salary To Combat COVID-19Aligarh Muslim University To Donate 1 Day Salary To PM CARES FundCOVID-19: CBSE Employees To Donate Rs.
21 Lakh For PM CARES FundCOVID-19: JNU To Donate One Day's Salary To PM CARES FundContribute For PM's Relief Fund To Combat COVID-19: UGC To Varsities, CollegesClick here for more Education News"
